id,original_title,cast,director,genres,production_companies,keywords,release_year
382614,The Book of Henry,"['naomiwatts', 'jaedenlieberher', 'jacobtremblay']",['colintrevorrow'],"['thriller', 'drama', 'crime']","['sidneykimmelentertainment', 'doublenickelentertainment']","['suicide', 'singlemother', 'boygenius']",2017
420714,Planet Earth II,['davidattenborough'],[],['documentary'],"['bbc', 'francetélévisions', 'zdf', 'bbcamerica']","['mountain', 'island', 'earth']",2016
378108,この世界の片隅に,"['non', 'yoshimasahosoya', 'daisukeono']",['sunaokatabuchi'],"['animation', 'drama']","['genco', 'mappa']","['war', 'basedonmanga']",2016
425751,The Hero,"['samelliott', 'lauraprepon', 'nickofferman']",['bretthaley'],['drama'],"['northernlightsfilms', 'parkpictures', 'houstonkingproductions']","['comedian', 'cancer', 'marijuana']",2017
375898,Paris-Willouby,"['isabellecarré', 'stéphanedegroodt', 'alexlutz']","['quentinreynaud', 'arthurdelaire']","['comedy', 'drama']",['247films'],"['funeral', 'family']",2016
405775,The Wall,"['aarontaylorjohnson', 'johncena', 'laithnakli']",['dougliman'],"['drama', 'thriller', 'war']","['bigindiepictures', 'amazonstudios', 'picrow']","['helicopter', 'sniper', 'iraq']",2017
450768,Only For One Night,"['brianjwhite', 'karruechetran', 'omargooding']",['chrisstokes'],['thriller'],['footagefilms'],"['sister', 'cheatinghusband', 'married']",2016
443319,Phoenix Forgotten,"['florencehartigan', 'jeaninejackson', 'chelsealopez']",['justinbarber'],"['horror', 'mystery', 'sciencefiction']","['scottfreeproductions', 'cineloufilms']",['foundfootage'],2017
435707,Pieles,"['jonkortajarena', 'candelapeña', 'anapolvorosa']",['eduardocasanova'],"['drama', 'comedy']","['netflix', 'nadieesperfecto', 'pokeepsiefilms', 'theothersidefilms']","['darkcomedy', 'disabled']",2017
424600,The Immortal Life of Henrietta Lacks,"['rosebyrne', 'renéeelisegoldsberry', 'oprahwinfrey']",['georgecwolfe'],['drama'],"['harpofilms', 'hbofilms', 'cinemosaic']","['medicalresearch', 'medicaldrama']",2017
418969,The Irresistible Blueberry Farm,"['alisonsweeney', 'marcblucas', 'shirleyjones']",['kristoffertabori'],"['tvmovie', 'romance', 'mystery']",['crownmediaproductions'],"['ocean', 'grief', 'rescue']",2016
412202,Handsome Devil,"['nicholasgalitzine', 'fionnoshea', 'moedunford']",['johnbutler'],['drama'],['treasureentertainment'],"['homosexualidad', 'homofobia']",2017
333384,Lowriders,"['demiánbichir', 'gabrielchavarria', 'theorossi']",['ricardodemontreuil'],['drama'],"['imagineentertainment', 'universalpictures', 'blumhouseproductions']","['artist', 'brother', 'streetartist']",2017
410212,Die Hölle – Inferno,"['violettaschurawlow', 'tobiasmoretti', 'robertpalfrader']",['stefanruzowitzky'],['thriller'],"['allegrofilm', 'xfilmecreativepool', 'theamazingfilmcompany']","['martialarts', 'serialkiller']",2017
390883,The Dark Tapes,"['cortneypalm', 'davidhull', 'emiliazoryan']","['vincentjguastini', 'michaelmcquown']","['horror', 'sciencefiction', 'thriller']",['thunderroadincorporated'],"['kidnapping', 'webcam', 'anthology']",2017
401689,Mythica: The Godslayer,"['kristiannairn', 'matthewmercer', 'adamjohnson']",['johnlyde'],"['adventure', 'fantasy', 'action']","['mainstayproductions', 'arrowstormentertainment']",['swordandsorcery'],2016
271404,Beyond Skyline,"['frankgrillo', 'bojananovaković', 'ikouwais']",['liamodonnell'],"['action', 'sciencefiction']","['hydraulx', 'infiniteframeworkspteltd', 'mirabellepictures', 'northhollywoodfilms', 'beyondthemothership']","['invasion', 'sequel', 'alien']",2017
321757,Punching Henry,"['henryphillips', 'jksimmons', 'sarahsilverman']",['gregoriviens'],['comedy'],"['permutpresentations', 'whitewaterfilms', 'tiltedwindmillproductions']","['comedian', 'losangeles', 'songwriter']",2017
380754,Isolation,"['dominicpurcell', 'lukemably', 'marieavgeropoulos']",['shanedaxtaylor'],"['action', 'crime', 'thriller']",['hollywoodmediabridge'],['basedontrueevents'],2015
412766,Sam Was Here,"['rustyjoiner', 'sigridlachapelle', 'rhodapell']",['christophederoo'],"['horror', 'mystery', 'thriller']","['nightcallproductions', 'kurokitsu', 'vixens', 'firmstudio', 'benzenemusic']","['identitycrisis', 'salesman', 'desert']",2016
425134,How to Be a Latin Lover,"['eugenioderbez', 'salmahayek', 'roblowe']",['kenmarino'],['comedy'],['pantelionfilms'],"['latin', 'lover', 'aging']",2017
426264,The Trip to Spain,"['stevecoogan', 'robbrydon', 'clairekeelan']",['michaelwinterbottom'],"['drama', 'comedy']",['revolutionfilms'],"['spain', 'friendship', 'restaurants']",2017
451709,Lucas Brothers: On Drugs,"['kennethlucas', 'keithlucas']",['jaychapman'],['comedy'],['netflix'],['standupcomedy'],2017
412209,Tramps,"['callumturner', 'gracevanpatten', 'michalvondel']",['adamleon'],"['comedy', 'romance']","['animalkingdom', 'rooksnestentertainment']","['newyork', 'love', 'heist']",2016
390054,Sand Castle,"['nicholashoult', 'loganmarshallgreen', 'henrycavill']",['fernandocoimbra'],"['drama', 'war']","['themarkgordoncompany', 'internationaltraders', 'treehousepictures']","['iraq', 'smallvillage', 'occupation']",2017
445605,Slam - Tutto per una ragazza,"['ludovicotersigni', 'barbararamella', 'jasminetrinca']",['andreamolaioli'],['comedy'],"['indigofilm', 'raicinema']","['parenthood', 'pregnancy', 'younglove']",2016
413782,Mifune: The Last Samurai,"['keanureeves', 'martinscorsese', 'stevenspielberg']",['stevenokazaki'],['documentary'],"['sedicinternational', 'farallonfilms', 'creativeassociateslimitedcal']","['japan', 'cinema', 'actor']",2016
233444,Cold Harbour,"['tonykgoroge', 'fanamokoena', 'nanyu']",['careymckenzie'],"['thriller', 'crime']",['ten1films'],['womandirector'],2014
443297,Moontrap: Target Earth,"['sarahbutler', 'damondayoub', 'charlesshaughnessy']",['robertdyke'],"['action', 'sciencefiction', 'adventure']",['mt2productions'],['naveespacial'],2017
397549,Lil Rel: RELevent,"['lilrelhowery', 'kevinhart']","['richardschlansker', 'royalewatkins']",['comedy'],"['hartbeatproductions', 'comedydynamics']",['standupcomedy'],2015
340053,"Orson Welles, autopsie d'une légende","['henryjaglom', 'josephmcbride', 'davidthomson']",['elisabethkapnist'],['documentary'],"['artefrance', 'compagniedespharesetbalises']",['biography'],2015
402455,海難1890,"['seiyouchino', 'kenanece', 'kenanece']",['mitsutoshitanaka'],['drama'],['toei'],"['basedontruestory', 'historical', 'historicalevent']",2015
382518,Débarquement immédiat!,"['medisadoun', 'aryabittan', 'cyrillecomte']",['philippedechauveron'],['comedy'],['lesfilmsdu24'],['mistakenidentity'],2016
409297,A Dark Song,"['catherinewalker', 'steveoram', 'markhuberman']",['liamgavin'],"['drama', 'horror']","['samsonfilms', 'tallmanfilms']","['angel', 'lossofchild', 'blackmagic']",2016
435366,조작된 도시,"['jichangwook', 'shimeunkyung', 'ahnjaehong']",['parkkwanghyun'],['action'],['tpscompany'],"['videogame', 'murder', 'gamer']",2017
363579,밀정,"['songkangho', 'gongyoo', 'hanjimin']",['kimjeewoon'],"['action', 'drama', 'history']","['warnerbros', 'grimmpictures', 'harbin']","['japan', 'korea', 'japaneseoccupation']",2016
430413,Ёлки 5,"['ivanurgant', 'sergeysvetlakov', 'annakhilkevich']","['timurbekmambetov', 'vadimperelman', 'aleksandrkott', 'indardzhendubaev', 'andreishavkero']",['comedy'],['bazelevsproduction'],['christmas'],2016
291276,Unlocked,"['noomirapace', 'orlandobloom', 'michaeldouglas']",['michaelapted'],"['action', 'thriller']","['dibonaventurapictures', 'lipsyncproductions', 'silverreel', 'czechangloproductions', 'bloom', 'sraproductions']","['cia', 'biohazard', 'mi5']",2017
301372,Voice from the Stone,"['emiliaclarke', 'martoncsokas', 'caterinamurino']",['ericdhowell'],"['drama', 'mystery', 'romance']","['zanuckindependent', 'producercapitalfund', 'code3films']","['femalenudity', 'fairytale', 'suspense']",2017
411405,Small Crimes,"['nikolajcosterwaldau', 'jackiweaver', 'robertforster']",['elkatz'],"['drama', 'comedy', 'thriller']",['rooksnestentertainment'],"['basedonnovel', 'excop', 'suspense']",2017
255160,Na mlečnom putu,"['monicabellucci', 'emirkusturica', 'sergejtrifunović']",['emirkusturica'],"['comedy', 'drama']","['bnfilms', 'pinballlondon']","['mountain', 'lake']",2016
345306,Бармен,"['vitaliygogunskiy', 'ivanokhlobystin', 'yuliyaparshuta']",['dinashturmanova'],['comedy'],"['weitmedia', 'artpicturesvision']","['bar', 'bartender']",2015
424322,Суперплохие,"['danilayakushev', 'annachipovskaya', 'aleksandrlyapin']",['dmitriysuvorov'],['comedy'],['paradise'],"['russia', 'crime', 'moscow']",2016
393172,Bottom of the World,"['jenamalone', 'douglassmith', 'tedlevine']",['richardsears'],"['drama', 'mystery', 'thriller']","['zedfilmworks', 'catalystglobalmedia']","['subconsciousness', 'disappearance', 'redemption']",2017
348389,Stratton,"['dominiccooper', 'gemmachan', 'connienielsen']",['simonwest'],"['action', 'thriller']","['twickenhamstudios', 'gfmfilms', 'atomicarts', 'squareoneentertainment', 'strattonfilmproductionltd']","['basedonnovel', 'terrorist', 'british']",2017
377274,O Ornitólogo,"['paulhamy', 'xelocagiao', 'joãopedrorodrigues']",['joãopedrorodrigues'],"['adventure', 'drama']","['itacafilms', 'blackmaria', 'houseonfire']","['gay', 'bird', 'water']",2016
426253,The Lovers,"['debrawinger', 'tracyletts', 'aidangillen']",['azazeljacobs'],['comedy'],['a24'],"['wifehusbandrelationship', 'lover', 'romance']",2017
350312,Baahubali 2: The Conclusion,"['prabhas', 'ranadaggubati', 'sathyaraj']",['ssrajamouli'],"['action', 'adventure', 'history']",['arkamediaworks'],"['kingdom', 'bilingual']",2017
366143,Binky Nelson Unpacified,"['michaelkeaton', 'allisonjanney', 'tarastrong']","['fabricejoubert', 'brianlynch']","['family', 'animation']",['illuminationentertainment'],"['minions', 'collectionofshortfilms', 'shortfilm']",2015
371859,La mort de Louis XIV,"['jeanpierreléaud', 'patrickdassumçao', 'marcsusini']",['albertserra'],"['drama', 'history']","['capriccifilms', 'rosafilmes']","['biography', 'frenchmovies', 'oldman']",2016
203835,Amityville: The Awakening,"['bellathorne', 'cameronmonaghan', 'jennifermorrison']",['franckkhalfoun'],"['thriller', 'horror']","['miramaxfilms', 'blumhouseproductions', 'dimensionfilms']",['amityvillehorror'],2017
399019,The Beguiled,"['colinfarrell', 'nicolekidman', 'kirstendunst']",['sofiacoppola'],"['drama', 'western']","['americanzoetrope', 'focusfeatures']","['sexualtension', 'perioddrama', 'unionsoldier']",2017
339403,Baby Driver,"['anselelgort', 'lilyjames', 'kevinspacey']",['edgarwright'],"['action', 'crime']","['bigtalkproductions', 'tristarpictures', 'mediarightscapital', 'workingtitlefilms', 'doublenegative']","['robbery', 'atlanta', 'music']",2017
387426,Okja,"['tildaswinton', 'pauldano', 'ahnseohyun']",['bongjoonho'],"['adventure', 'drama', 'fantasy']","['planbentertainment', 'lewispictures', 'katestreetpicturecompany']","['monster', 'aftercreditsstinger']",2017
445916,Asylum of Darkness,"['timthomerson', 'richardhatch', 'tiffanyshepis']",['jaywoelfel'],['horror'],['seasonofdarknessllc'],"['supernatural', 'remake', 'escape']",2017
387399,We Go On,"['clarkfreeman', 'jaydunn', 'johnglover']","['andymitton', 'jesseholland']","['drama', 'horror', 'thriller']",['filmedimagination'],['ghost'],2016
289269,Lady Bloodfight,"['amyjohnston', 'murielhofmann', 'kathywu']",['chrisnahon'],"['action', 'thriller']","['voltagepictures', 'beproductions']","['gambling', 'martialarts', 'revenge']",2016
322148,Caedes,"['bernhardbozian', 'lenabaader', 'burakakkoyun']",['slavkospionjak'],"['comedy', 'horror']",['tiberiusfilm'],['splatter'],2015
389578,Daemonium : Soldado del Inframundo,"['caroangus', 'danycasco', 'rocíorodríguez']",['waltercornás'],"['sciencefiction', 'action']",['hydracorporation'],"['fantasy', 'dystopia', 'cyberpunk']",2015
331641,Techo y comida,"['nataliademolina', 'marianacordero', 'montsetorrent']",['juanmigueldelcastillo'],['drama'],['diversaaudiovisual'],"['poverty', 'singlemother']",2015
397422,Rough Night,"['scarlettjohansson', 'jillianbell', 'katemckinnon']",['luciaaniello'],"['drama', 'comedy']","['sonypicturesentertainment', 'pauliluproductions']","['miami', 'darkcomedy', 'malestripper']",2017
399612,Proyecto Lázaro,"['tomhughes', 'charlottelebon', 'oonachaplin']",['mateogil'],['sciencefiction'],"['televisiónespañolatve', 'arcadiamotionpictures', 'noodlesproduction', 'canalespaña', 'scopepictures', 'achamanfilmsaie']","['suicide', 'depression', 'future']",2016
401698,Baisers Cachés,"['patricktimsit', 'bérengeranceaux', 'juleshouplain']",['didierbivel'],['drama'],['lizlandfilms'],['homophobia'],2016
381518,Mindhorn,"['julianbarratt', 'simonfarnaby', 'essiedavis']",['seanfoley'],['comedy'],"['bbcfilms', 'studiocanal', 'scottfreeproductions', 'isleofmanfilm', 'babycowfilms', 'pinewoodpictures']","['amateurdetective', 'murderer', 'agingactor']",2017
450530,Oasis,"['richardmadden', 'floraspencerlonghurst', 'moshidimotshegwa']",['kevinmacdonald'],"['tvmovie', 'drama', 'sciencefiction']","['leftbankpictures', 'amazonstudios']","['space', 'priest']",2017
447818,Generation Iron 2,"['calumvonmoger', 'kaigreene', 'richpiana']",['vladyudin'],['documentary'],['vladarcompanythe'],"['bodybuilding', 'strong']",2017
383538,The Shadow Effect,"['jonathanrhysmeyers', 'camgigandet', 'michaelbiehn']","['amariaholson', 'obinolson']","['sciencefiction', 'action', 'thriller']","['statusmediaentertainment', 'dv3productions']","['assassination', 'blackout', 'memoryloss']",2017
444713,Commando 2: The Black Money Trail,"['vidyutjamwal', 'adahsharma', 'freddydaruwala']",['devenbhojani'],['action'],"['sunshinepictures', 'penindialimited']","['moneylaundering', 'specialagent']",2017
330628,The Answer,"['austinhébert', 'alexiscarra', 'davidslee']",['iqbalahmed'],"['action', 'thriller', 'sciencefiction']",['schoolfieldmedia'],"['library', 'sex', 'murder']",2015
408439,Hounds of Love,"['emmabooth', 'ashleighcummings', 'stephencurry']",['benyoung'],"['crime', 'drama', 'horror']",['factor3films'],"['malenudity', 'femalenudity', 'rape']",2016
447113,Monster High: Electrified,"['katytownsend', 'debiderryberry', 'cassandramorris']",['avgoustazourelidi'],"['family', 'animation']",['mattelcreations'],"['monsterhigh', 'draculaura', 'mattel']",2017
360404,"Monster High: Boo York, Boo York","['camclarke', 'erinfitzgerald', 'jonquilgoode']",['williamlau'],"['animation', 'family']",['mattelplaygroundproductions'],"['highschool', 'animation', 'kids']",2015
413736,Monster High: Welcome to Monster High,"['hippocabal', 'camclarke', 'saracravens']","['stephendonnelly', 'ollyreid', 'junfalkenstein']","['animation', 'family']",['appaproductions'],['womandirector'],2016
395452,Dans les forêts de Sibérie,"['raphaëlpersonnaz', 'evgeniysidikhin']",['safynebbou'],"['drama', 'adventure']",['nordouestfilms'],"['nature', 'solitude', 'humannature']",2016
429174,Нелюбовь,"['maryanaspivak', 'alekseyrozin', 'matveynovikov']",['andreyzvyagintsev'],['drama'],"['artefrancecinéma', 'senatorfilmproduktion', 'whynotproductions', 'lesfilmsdufleuve', 'nonstopproductions', 'fetisoffillusion']",['loveless'],2017
391663,Vor der Morgenröte,"['josefhader', 'barbarasukowa', 'aenneschwarz']",['mariaschrader'],"['drama', 'history']","['dorfilmproduktionsgesellschaftgmbh', 'xfilmecreativepool', 'idéaleaudience', 'österreichischerrundfunkorf', 'arte', 'artefrancecinéma', 'westdeutscherrundfunkwdr', 'bayerischerrundfunkbr', 'mahaproductions']","['literature', 'biography', 'writer']",2016
406449,Wołyń,"['michalinałabacz', 'arkadiuszjakubik', 'wasylwasylik']",['wojciechsmarzowski'],"['war', 'drama', 'history']","['narodowyinstytutaudiowizualnykoprodukcja', 'telewizjapolska\tkoprodukcja', 'odrafilmkoprodukcja', 'canalpolskakoprodukcja', 'polskiinstytutsztukifilmowejwspółfinansowanie', 'narodowecentrumkulturykoprodukcja', 'filmit', 'andrzejłudzińskiproductionskoprodukcja', 'bemarkoprodukcja']","['warcrimes', 'nationalism', 'war']",2016
421758,Journey Back to Christmas,"['candacecameronbure', 'oliverhudson', 'tomskerritt']",['meldamski'],"['tvmovie', 'drama']","['crownmediaproductions', 'christmascometproductions']","['worldwarii', 'christmastree', 'christmas']",2016
456348,Batman & Bill,"['michaeluslan', 'roythomas', 'marctylernobleman']","['donargott', 'sheenamjoyce']",['documentary'],['14pictures'],['batman'],2017
395965,A Billion Lives,"['clivebates', 'delonhuman', 'oliverkershaw']",['aaronbiebert'],['documentary'],['attentioneramedia'],"['nicotine', 'vaping', 'bigtobacco']",2016
278095,Подарок с характером,"['mikhailgalustyan', 'fyodorbondarchuk', 'ekaterinaklimova']",['karenoganesyan'],"['comedy', 'family']",['freshfilm'],['womandirector'],2014
369524,The Comedian,"['robertdeniro', 'lesliemann', 'dannydevito']",['taylorhackford'],['comedy'],"['linsonentertainment', 'anvilfilms', 'cineloufilms']","['comedian', 'aging', 'insult']",2016
408381,Monolith,"['katrinabowden', 'jayhayden', 'damondayoub']",['ivansilvestrini'],"['drama', 'thriller']","['picturesquefilms', 'framebyframe', 'skyitalia', 'lockvalentine']","['mother', 'son', 'familyrelationships']",2017
416987,After the Reality,"['matthewmorrison', 'sarahchalke', 'jondore']",['davidanderson'],"['comedy', 'drama', 'family']",['usofandersoni'],"['cabin', 'deathoffather', 'realityshow']",2016
340215,Dusk,"['johnmcglothlin', 'forddaprix', 'julianaharkavy']",['michaelmaney'],"['drama', 'thriller']",['dogdayfilms'],"['brotherbrotherrelationship', 'fathersonrelationship', 'kidnapping']",2016
401065,The Axe Murders of Villisca,"['robertadamson', 'alexfrnka', 'conchataferrell']",['tonyevalenzuela'],['horror'],['ketchumlabs'],"['gay', 'ghosthunting', 'axemurder']",2017
424145,Петербург. Только по любви,"['renatalitvinova', 'annamikhalkova', 'nadezhdamarkina']","['aksinyagog', 'natalianazarova', 'oksanabychkova', 'annaparmas', 'natalyakudryashova', 'renatalitvinova', 'avdotyasmirnova']","['drama', 'romance', 'comedy']",['ств'],['stpetersburgrussia'],2016
347786,Пионеры-герои,"['natalyakudryashova', 'dariyamoroz', 'alekseymitin']",['natalyakudryashova'],['drama'],"['ctbfilmcompany', 'masterskayaseance']","['unhappiness', 'womandirector', 'fulfillment']",2015
