id,popularity,original_title,cast,director,genres,production_companies,vote_average,keywords
17209,0.31511500000000003,[3488],"[6022, 9178, 2915]",[22641],"[5, 4]","[162, 6901, 25729]",5.8,"[902, 1375, 11549]"
11217,0.313479,"[1357, 7612]","[4538, 1840, 18995]",[1840],"[2, 5]","[104, 3925, 25730]",5.1,"[94, 2381, 2323]"
14844,0.4205680000000001,"[3451, 5623]","[1278, 18996, 18997]",[10167],"[2, 7]","[424, 5033, 25731]",6.2,"[901, 903, 259]"
8080,0.308525,"[4371, 1729]","[696, 509, 317]",[6654],"[8, 4]","[16, 955, 162]",5.1,[152]
12634,0.302104,"[149, 8158]","[350, 174, 1282]",[6631],"[2, 8]","[155, 3170, 8135]",4.9,"[105, 77, 18]"
8981,0.24591,"[2819, 5500]","[477, 2129, 18998]",[22642],"[1, 10]","[3188, 3217, 221]",6.0,"[329, 53, 672]"
10710,0.287114,[14153],"[241, 581, 537]",[659],[2],"[21, 97, 1682]",4.9,"[108, 683, 962]"
26579,0.286541,"[567, 14154, 802]","[1851, 6021, 1788]",[1851],[1],"[372, 25732, 25733]",5.6,"[67, 112, 59]"
16232,0.28644200000000003,[339],"[3671, 831, 18999]",[10096],"[2, 1]",[34],5.1,"[201, 30]"
15673,0.28360599999999997,"[14155, 14156]","[3603, 642, 1136]",[2591],[2],[14],6.8,"[92, 2715, 1980]"
16428,0.283493,"[5733, 4255]","[703, 2526, 6155]",[22643],"[2, 7]","[168, 25734]",6.1,[28250]
11099,0.282879,"[570, 4176]","[167, 1407, 1017]",[22644],"[1, 12, 9]",[136],5.4,"[260, 28251, 378]"
11169,0.280074,[14157],"[288, 1613, 751]",[3125],"[12, 3, 1]","[278, 515, 1914]",6.2,"[720, 1070, 28252]"
17047,0.275919,"[1717, 7994, 5671]","[3028, 3027, 19000]",[22645],[2],"[6920, 3199, 29]",5.3,"[40, 98, 28253]"
33641,0.267871,[14158],"[19001, 19002, 19003]",[4880],"[3, 5, 2]",[25735],3.9,"[624, 28254, 4068]"
12483,0.266804,"[5552, 2778]","[6176, 934, 3057]",[3131],"[1, 5, 4]","[2666, 25736]",4.2,"[45, 1245, 159]"
9372,0.263897,"[2384, 7947]","[3018, 19004, 19005]",[3018],"[20, 2, 1]",[25737],6.5,"[239, 7111, 11189]"
18923,0.369726,"[208, 578, 293]","[316, 19006, 1128]",[22646],"[7, 1]","[854, 6980]",6.4,"[92, 1183, 18]"
14846,0.252151,"[117, 137, 309]","[1276, 1257, 1132]",[6611],"[2, 7, 1]","[164, 6904]",5.2,[1528]
8842,0.25087800000000005,[14159],"[449, 3653, 19007]",[2147],"[7, 1]","[16, 10715, 25738]",4.8,"[38, 30]"
14681,0.245917,[5734],"[19008, 19009, 19010]",[10217],[2],[25739],5.7,"[92, 5180]"
9953,0.24461100000000002,"[41, 878, 3485]","[175, 510, 2490]",[22647],[1],[1176],6.7,"[112, 1979, 309]"
11413,0.23959,"[2864, 8123]","[590, 1021, 1003]",[22648],"[3, 2]",[1176],5.7,"[463, 3280, 2061]"
9965,0.484325,"[5611, 5726, 7414]","[365, 1003, 534]",[2559],[2],"[58, 1056]",5.6,"[1194, 5272, 5688]"
13702,0.225831,"[1075, 4170]","[4687, 1600, 936]",[1871],[2],"[608, 854, 2236]",5.5,"[90, 32, 888]"
34308,0.220759,[14160],"[653, 19011, 5816]",[22649],"[1, 7]",[25740],6.0,"[1502, 38, 7]"
10296,0.21749699999999997,"[14161, 1237]","[1611, 4472, 19012]",[3791],[1],[1477],6.9,"[40, 817, 5196]"
11128,0.216459,[5735],"[543, 175, 6258]",[6609],"[1, 3, 4]","[5047, 2254, 34]",6.0,"[5596, 28255]"
18165,0.209896,"[685, 139]","[506, 1415]",[22650],"[1, 4]",[25741],5.6,"[173, 3322, 55]"
34560,0.209846,"[4277, 402]","[3013, 19013, 19014]",[4880],"[6, 2, 10]","[3888, 337]",5.4,"[48, 79, 63]"
8357,0.203253,[1230],"[9352, 9182, 19015]","[22651, 22652]",[20],[25742],5.9,"[11626, 7119, 5231]"
11052,0.19252,"[14162, 14163, 14164]","[19016, 19017, 19018]",[22653],"[6, 11, 13]","[10837, 3879, 25743]",5.5,"[52, 28256, 125]"
26,0.192215,"[14165, 7894, 14166]","[19019, 19020, 19021]",[22654],[1],"[10934, 25744]",6.4,"[903, 7322, 1977]"
20483,0.274886,"[2012, 680]","[505, 9353, 3626]","[10218, 22655, 6487]","[10, 3, 6]","[134, 1663, 10932]",5.2,[2726]
15483,0.137751,"[3489, 14167]","[19022, 2900, 19023]",[2588],[5],"[6827, 2247]",4.9,"[2405, 95, 152]"
2791,0.18645899999999999,"[2037, 5684, 138]","[746, 19024, 1821]",[10143],"[3, 13, 9]","[14, 10960]",5.7,"[490, 864, 5283]"
9692,0.18495,[14168],"[390, 4651, 1805]",[10056],[1],"[3935, 10602]",6.4,"[5300, 4058, 2847]"
21776,0.183345,"[813, 14169]","[6261, 4617, 6140]",[22656],"[3, 1, 8]","[6905, 124, 6814]",6.4,[51]
19592,0.18156,"[64, 2395]","[3622, 5870, 8955]",[22657],"[5, 4, 43]","[5068, 25745]",5.8,"[463, 7193, 3402]"
13905,0.16812,"[8159, 14170, 1208]","[9149, 6101, 19025]",[6655],"[3, 2, 7]","[3963, 2232]",6.8,"[6, 8159, 1196]"
1944,0.22604899999999997,"[1985, 7699]","[230, 709, 1807]",[9926],[1],"[25746, 277]",5.6,"[166, 109, 309]"
14198,0.166159,[1523],"[757, 5890, 1417]",[6413],"[3, 2, 4]","[777, 15, 25747]",6.4,"[862, 7303]"
16764,0.164872,"[14171, 5578]","[19026, 3023, 19027]",[1468],"[12, 5, 4]","[25748, 25749, 25750]",5.1,"[165, 324, 148]"
31117,0.157959,"[14172, 107, 7720]","[539, 4694, 6229]",[2594],"[10, 2]","[6872, 10831]",2.1,"[107, 201, 28257]"
15058,0.154834,[14173],"[505, 2150, 1021]",[22658],[1],[3964],6.7,"[59, 2707, 54]"
12281,0.154421,"[3437, 2813]","[4556, 4625, 19028]",[10133],"[8, 1]",[3878],7.3,"[45, 112, 60]"
1404,0.148092,"[5700, 14174, 313]","[19029, 6112, 19030]",[1653],"[1, 7]","[3188, 25751, 10910]",6.1,"[1695, 5225, 2714]"
23601,0.145065,"[571, 801, 14175]","[532, 1119, 19031]",[4803],"[1, 7]","[10897, 3955, 15]",6.4,"[114, 1494, 1499]"
12877,0.14491700000000002,"[64, 2396, 4346]","[2447, 6046, 2926]",[6581],"[1, 4, 8]","[2664, 10767, 245]",7.3,"[28258, 1380, 55]"
3057,0.330795,[677],"[2906, 4661, 761]",[6656],"[1, 5, 9]","[1179, 25752]",5.8,"[52, 677]"
15237,0.139783,[14176],"[389, 925, 1581]",[3810],"[1, 17]","[29, 3855, 25753]",6.1,"[39, 38, 741]"
17871,0.129784999999999,"[4157, 341, 735]",[834],[4782],[2],"[10439, 857, 6871]",6.6,[249]
24747,0.0533,"[3485, 2048, 14177]","[1017, 3047, 2513]",[3842],[1],"[10949, 25754, 25755]",5.9,[30]
8555,0.126695,[7522],"[2973, 19032, 19033]",[2536],"[5, 4, 12]","[25756, 4998, 221]",5.6,"[52, 1707, 28259]"
12703,0.125361,"[2806, 4287]","[5995, 1597, 19034]",[5995],[1],"[372, 25757, 25758]",5.5,"[59, 3296, 1245]"
44345,0.11994500000000001,"[3421, 804, 63]","[335, 1289, 451]",[22659],[20],"[774, 5630, 10636]",7.4,"[5242, 28260, 28261]"
16358,0.11765999999999999,[14178],"[2509, 1139, 828]",[22660],"[2, 1]","[1303, 780, 25759]",5.9,"[4082, 1498, 24]"
20544,0.092713,"[1537, 1233, 2753]","[1002, 4600, 1805]",[4888],"[57, 1]","[3930, 453]",6.8,"[38, 28262]"
9976,0.088875,"[14179, 117, 14180]","[4606, 19035, 3580]",[10219],"[5, 7, 2]","[10908, 25760]",5.2,"[159, 324, 1186]"
20200,0.082116,[14181],"[6138, 9354, 19036]","[22661, 6192]",[2],"[69, 1662, 10850]",5.8,"[130, 28263, 7099]"
14463,0.07549600000000001,"[2052, 500]","[9355, 9356, 19037]","[9355, 22662, 9356]","[20, 23]",[25761],7.5,"[500, 11454, 7126]"
11588,0.04548,[2334],"[836, 1608, 1404]",[22663],"[4, 12, 9]","[37, 87, 3937]",5.8,"[109, 292, 471]"
25248,0.042066,"[5415, 5638]","[8826, 1284, 19038]",[6582],"[2, 1]","[1308, 25762, 25763]",6.3,"[30, 24]"
12540,0.022890999999999998,[2816],"[19039, 19040, 19041]",[4845],[2],[14],5.1,"[128, 1096, 5271]"
238,5.738034,[5736],"[1014, 214, 651]",[656],"[1, 8]","[16, 25764]",8.3,"[427, 1333, 725]"
10669,0.9493809999999999,[8160],"[539, 707, 1279]",[1884],"[1, 6, 4]","[15, 25765]",7.0,"[11623, 2716, 500]"
1688,0.881814,"[8161, 730, 2000]","[3058, 9357, 19042]",[1885],"[3, 9]","[19, 3965]",6.1,"[1555, 2060, 5224]"
10784,0.669045,[5737],"[4502, 2475, 19043]",[6657],"[1, 17, 7]","[5091, 1922, 3966]",6.9,"[903, 22, 11627]"
573,0.599109,[14182],"[9358, 19044, 19045]",[1817],"[8, 1, 12]",[14],6.9,"[40, 59, 95]"
14881,0.47666400000000003,"[1218, 14183]","[74, 415, 3716]",[3843],[43],"[14, 220]",6.2,"[7208, 269, 1552]"
811,0.4502640000000001,"[1373, 807]","[1020, 19046, 9074]",[10220],"[6, 1, 9]","[14, 25766]",6.1,"[490, 11628, 5207]"
24559,0.432033,[14184],"[19047, 9359, 19048]",[2578],"[2, 1, 11]",[25767],6.0,"[78, 145, 222]"
692,0.41291300000000003,"[983, 14185]","[4319, 19049, 9360]",[1871],[2],[25768],6.3,"[92, 5260, 3996]"
11624,0.400301,"[2348, 4365, 1525]","[80, 8684, 9361]",[80],[2],[81],6.5,"[5150, 28264, 28265]"
32613,0.38455700000000004,"[5, 2050]","[1031, 759, 6265]",[22664],[5],"[25769, 25770]",6.6,"[686, 52, 2738]"
15516,0.384193,"[101, 106, 2002]","[19050, 19051, 19052]",[661],"[5, 4]","[25771, 2248, 25772]",6.1,"[59, 135, 525]"
6949,0.52835,"[2388, 8162]","[1285, 3059, 2484]",[2575],"[2, 7]","[10961, 15]",7.3,"[306, 1739]"
11943,0.36795,"[14186, 7499]","[242, 19053, 19054]",[1163],"[3, 1, 43]","[15, 25773]",7.0,"[871, 7328, 1223]"
26119,0.338541,"[14187, 521]","[1424, 3688, 19055]",[3104],"[3, 6, 43]",[25774],6.6,"[59, 28266, 28267]"
551,0.321141,"[4361, 6]","[204, 1865, 19056]","[3139, 6658]","[3, 6]","[19, 25775]",7.7,"[870, 67, 1184]"
19403,0.29180700000000004,[5586],"[1424, 9362, 4695]",[3104],"[3, 8, 4]","[6800, 25776]",6.5,"[4049, 209, 28268]"
993,0.269252,[8163],"[1866, 180, 19057]",[6659],"[4, 12]",[3862],7.1,"[668, 77, 109]"
15573,0.265891,[4303],"[481, 19058, 1020]",[4858],"[3, 6, 1]",[15],6.6,"[170, 11523, 28269]"
5916,0.26058400000000004,[5438],"[845, 6266, 3060]",[1461],"[3, 8, 4]",[6991],7.2,"[146, 44, 791]"
24236,0.23424099999999998,"[2343, 571]","[315, 9363, 19059]",[10162],"[2, 10]",[375],7.6,"[77, 2827, 131]"
38939,0.248258,"[1526, 5738]","[8681, 759, 6267]",[6660],[5],"[2670, 25777]",8.0,"[560, 798, 1944]"
11610,0.170549,"[1750, 4198]","[80, 363, 5954]",[1651],"[2, 1, 7]",[16],7.2,"[401, 787, 28270]"
22784,0.23060799999999998,"[14188, 14189]","[1280, 1604, 19060]",[335],"[8, 1, 7]",[557],5.8,"[613, 28271]"
19252,0.220365,"[1104, 8164]","[1290, 2162, 1867]",[1165],[2],[611],5.7,"[48, 32, 686]"
19252,0.220365,"[1104, 8164]","[1290, 2162, 1867]",[1165],[2],[611],5.7,"[48, 32, 686]"
12530,0.513571,[14190],"[838, 19061, 9364]",[1601],"[2, 1, 7]",[1492],6.5,"[427, 458, 725]"
12593,0.198304,"[14191, 314]","[19062, 19063, 19064]",[2581],"[13, 2, 1]","[25778, 5016, 1929]",6.3,"[33, 22, 314]"
21711,0.186995,[4369],"[242, 2545, 3717]",[1164],"[2, 1]","[15, 25779]",6.7,[1070]
23847,0.236771,"[5458, 685, 430]","[1129, 3061, 9365]",[22665],"[3, 8, 1]",[25780],5.9,"[51, 4046]"
33638,0.130781,"[127, 3350, 496]","[551, 1815, 1279]",[847],"[3, 2, 43]","[6991, 25781]",6.0,"[496, 2066, 1099]"
25993,0.200809,[1079],"[759, 9366, 1861]",[4889],"[5, 4, 12]",[2670],5.7,"[1079, 2728, 1319]"
30566,0.091922,[14192],"[19065, 9367, 9368]",[22666],"[5, 4]","[557, 25782]",6.1,"[49, 4046, 11244]"
24571,0.069248,"[1104, 8165]","[1290, 2162, 1867]",[1165],[2],[611],5.8,"[328, 169, 5247]"
24571,0.069248,"[1104, 8165]","[1290, 2162, 1867]",[1165],[2],[611],5.8,"[328, 169, 5247]"
38761,0.058828,"[83, 14193]","[6268, 9369, 4696]",[22667],"[5, 9]",[25783],5.7,"[4250, 28272, 28273]"
18250,0.037191,"[1545, 8166, 7922]","[846, 9370, 759]",[6661],"[2, 5]",[557],6.2,"[1106, 7329, 1944]"
16993,0.024345,"[4199, 310]","[2155, 230, 19066]",[847],[1],"[31, 1479]",5.9,"[676, 899, 3310]"
1891,5.488441000000001,"[2001, 8167, 400]","[1389, 227, 2431]",[4890],"[6, 3, 9]","[718, 19]",8.0,"[502, 396, 2695]"
694,2.4320009999999996,[8168],"[244, 2961, 19067]",[1630],"[5, 4]","[15, 10962]",7.9,"[105, 816, 28274]"
813,1.636256,[253],"[9371, 4697, 9372]","[2212, 2210, 3123]","[2, 7]",[16],7.0,"[179, 112, 3288]"
525,1.607219,"[1370, 1749]","[447, 4698, 9373]",[763],"[17, 2, 3]",[14],7.3,"[154, 36, 179]"
5689,1.392663,"[250, 5646]","[2502, 19068, 6269]",[1904],"[7, 6, 1]",[31],5.8,"[7183, 1207, 1377]"
1578,1.328578,"[14194, 5530]","[99, 1447, 3718]",[335],[1],[81],7.4,"[676, 108, 3327]"
8536,1.285924,"[1232, 73]","[204, 1868, 1279]",[2606],"[3, 6, 11]","[15, 6992, 10963]",6.3,"[195, 46, 47]"
4488,1.24642,"[890, 685]","[19069, 9374, 19070]",[10221],[5],"[16, 10914, 2248]",6.4,"[998, 524, 1223]"
3537,1.06566,[2809],"[19071, 19072, 19073]",[1298],[1],[29],5.8,"[11238, 266, 39]"
3604,0.9155479999999999,"[4136, 8169]","[19074, 6270, 1869]",[4891],[9],"[665, 10964]",5.8,"[993, 3307, 294]"
1955,0.8148569999999989,"[2793, 42]","[287, 704, 1636]",[1462],"[1, 23]",[3250],7.6,"[1691, 38, 820]"
13612,0.764524,"[8170, 8171, 727]","[1842, 1638, 19075]",[1638],"[3, 6, 2]",[14],6.3,"[2, 2327]"
12705,0.76363,"[7553, 5426, 73]","[707, 4699, 5956]",[2187],"[3, 2]",[14],5.0,"[2793, 4073, 11447]"
10765,0.7075819999999989,"[1541, 7763]","[1147, 6235, 1860]",[6618],[2],[15],6.2,"[65, 7330]"
8393,0.681446,"[1726, 1730, 1229]","[19076, 19077, 19078]",[10222],"[3, 2]","[25784, 25785]",7.2,"[178, 253, 28275]"
790,0.659181999999999,[2407],"[6271, 508, 9369]",[554],[5],"[2671, 25786, 6975]",6.2,"[408, 196, 166]"
38602,0.646440999999999,"[117, 1233, 14195]","[9375, 6272, 19079]",[10223],"[57, 10, 1]",[3906],6.5,"[148, 1233]"
11977,0.642289999999999,[8172],"[762, 4666, 19080]",[1292],[2],[88],6.5,"[3326, 1332, 30]"
11033,0.5901270000000001,"[14196, 308]","[180, 6273, 2546]",[598],"[5, 12, 4]","[1687, 25787]",6.7,"[2711, 330, 67]"
14475,0.580747999999999,"[14197, 4273]","[315, 2127, 9376]",[768],"[3, 2]",[31],5.8,"[4072, 125, 2862]"
16395,0.521927,[2355],"[19081, 6274, 19082]",[2588],"[5, 4]",[10965],6.2,"[79, 11629]"
21629,0.427457,"[7703, 1229]","[1151, 2161, 19083]",[1635],[2],[31],6.7,"[5241, 1980, 5301]"
21866,0.42284700000000003,"[14198, 2867]","[74, 2959, 4700]",[74],"[3, 2, 1]",[155],4.9,"[41, 1552, 28276]"
10935,0.41895,"[8173, 4256]","[1028, 368, 704]",[3839],"[3, 1, 23]",[81],6.0,"[1752, 819, 1709]"
40969,0.416288,"[172, 492]","[508, 3060, 6074]",[1649],"[5, 4]","[25788, 5088, 25789]",5.4,"[32, 63, 66]"
8738,0.413142,"[570, 4372]","[1150, 914, 3062]",[6662],"[3, 9]",[25790],5.7,"[78, 7331, 253]"
37997,0.404642,"[8174, 875]","[19084, 19085, 19086]",[1652],[1],[25791],6.2,[24]
16633,0.5458430000000001,"[7667, 140]","[1868, 5919, 545]",[3836],"[9, 1, 11]",[1479],6.5,"[222, 7131, 11129]"
11335,0.202265,[14199],"[167, 2961, 4701]",[944],"[3, 6, 2]","[16, 375]",5.4,"[107, 459, 1325]"
12129,0.39019000000000004,"[4202, 1998, 8175]","[3586, 1870, 19087]",[6483],"[11, 2, 10]",[375],5.9,"[28277, 28278]"
17169,0.450726,[523],"[74, 2959, 4700]",[6663],"[3, 6, 2]","[15, 3246]",5.9,"[5302, 125, 999]"
14807,0.3748,"[1771, 223, 890]","[1439, 439, 6193]",[10224],"[1, 3, 4]","[6993, 3913, 25792]",7.1,"[4, 28279]"
20681,0.359586,"[684, 25]","[368, 655, 19088]",[4892],"[6, 3, 4]",[10966],5.0,"[178, 1554, 864]"
11542,0.341183,"[8132, 5417]","[594, 9377, 3048]",[2607],"[12, 1, 11]",[15],6.0,"[90, 32, 18]"
17496,0.31963600000000003,"[3482, 1552]","[175, 2163, 1584]",[4885],"[43, 1]",[16],6.5,"[146, 7221, 28280]"
37835,0.314225,[14200],"[3591, 4702, 19089]",[22668],"[3, 4, 8]","[2671, 25793]",5.8,"[33, 59, 1386]"
6028,0.299527,"[2852, 14201]","[3719, 6275, 6276]",[1659],"[8, 4, 12]","[6994, 3197]",5.9,"[50, 142, 7054]"
16121,0.28902,"[149, 265, 150]","[1291, 1389, 2952]",[4893],"[1, 25]",[10967],6.4,"[178, 11277, 2326]"
2768,0.283507,"[118, 2413]","[285, 9378, 19090]",[1882],"[4, 1, 8]",[16],5.8,"[1712, 2413, 11584]"
27958,0.26609099999999997,[14202],"[214, 3720, 4607]",[1294],"[3, 1, 12]","[2270, 25794]",5.7,"[92, 50, 212]"
33518,0.26295,[3490],"[2995, 19091, 19092]",[4884],"[5, 9, 4]",[25795],5.1,"[624, 963, 3490]"
23954,0.248142,"[8064, 310]","[1152, 191, 9274]",[3140],"[8, 1, 7]","[16, 1674, 25796]",6.6,"[32, 268, 817]"
16619,0.225188,"[5677, 797]","[320, 9379, 6134]",[242],[1],"[16, 1302]",6.8,"[964, 613, 428]"
11337,0.24792399999999998,"[8176, 8060]","[80, 1396, 6277]",[80],"[2, 1, 7]","[81, 6995]",6.3,"[1990, 4348, 1192]"
5917,0.21087899999999998,"[4320, 14203]","[845, 19093, 3642]",[22669],"[3, 1, 43]","[2271, 6991, 15]",5.2,"[141, 2860, 3293]"
21873,0.21066500000000002,[1105],"[9380, 3712, 590]",[6651],"[1, 10]",[76],5.9,[2391]
33214,0.20509899999999998,"[325, 14204]","[5962, 8928, 319]",[3141],"[1, 12, 4]","[611, 2669]",5.8,"[254, 3268, 1995]"
19761,0.323615,[14205],"[9381, 1150, 319]",[2608],"[9, 4]","[6799, 25797]",4.9,"[251, 1383, 742]"
15119,0.201964,"[14206, 115]","[19094, 19095, 19096]",[22670],"[6, 3]","[3879, 25798, 25799]",6.8,"[55, 405, 28281]"
36599,0.192608,"[3446, 83]","[1131, 508, 19097]",[22671],"[5, 12, 4]","[10968, 10969, 25800]",6.4,"[154, 32, 22]"
13783,0.17666700000000002,"[14207, 14208]","[9382, 3696, 1871]",[2590],"[1, 23, 25]","[25801, 25802, 2269]",5.9,"[968, 4122, 1066]"
1623,0.156245,[14209],"[242, 3061, 6278]",[4894],"[8, 1]",[19],6.9,"[36, 7301, 11569]"
18910,0.155584,"[7698, 14210]","[2155, 9383, 9384]",[10225],"[2, 1, 5]",[25803],6.3,"[964, 18, 874]"
14460,0.074325,"[681, 675, 5376]","[9385, 3721, 3716]",[6664],[9],[377],6.0,"[896, 209, 7113]"
28124,0.14513099999999898,"[14211, 573, 1086]","[762, 1147, 1872]",[22672],"[2, 7]",[31],5.9,"[132, 1706, 3499]"
16769,0.11361099999999999,"[14212, 8177, 171]","[1605, 256, 9386]",[1162],"[1, 17]",[14],7.1,"[3269, 960, 38]"
15668,0.130304,[14213],"[4619, 6279, 6280]",[10202],"[11, 17, 7]",[14],5.3,"[39, 28282, 729]"
14729,0.128234,"[1771, 7893]","[1604, 4503, 2952]",[772],"[43, 23]",[81],6.0,"[62, 9289, 28283]"
27346,0.118342,[3474],"[19098, 4703, 19099]",[6665],[5],[25804],5.7,"[814, 1785, 1947]"
29343,0.113677,"[14214, 880]","[6281, 19100, 9387]",[22673],"[5, 9]",[377],6.3,"[32, 59, 633]"
21970,0.103925,"[8178, 1074]","[3722, 19101, 19102]",[4895],"[11, 5, 4]",[27],6.3,"[3302, 3307, 322]"
5922,0.100189,[624],"[845, 4704, 9388]",[10226],"[3, 1, 4]","[16, 1479]",6.2,[781]
13005,0.097584,"[4203, 14215]","[414, 2545, 6282]",[22674],"[3, 6, 2]",[14],5.5,"[861, 4122, 38]"
31703,0.091896,"[142, 1236]","[1445, 2537, 9389]",[22675],"[6, 5, 12]","[25805, 5088, 25806]",5.7,"[467, 1207, 346]"
24825,0.090285,[14216],"[1452, 19103, 9390]",[22676],"[6, 3, 4]",[10970],3.6,[405]
32020,0.088759,[14217],"[451, 19104, 4694]",[2207],"[1, 4]",[6802],5.4,"[112, 22, 741]"
13550,0.133052,[7772],"[1287, 19105, 3717]",[4896],"[5, 4]","[25807, 455]",6.3,"[5187, 967, 1105]"
39176,0.0826,[3458],"[843, 6283, 19106]",[1650],[5],"[88, 1923]",6.0,"[1106, 51, 429]"
10889,0.307691,[14218],"[1820, 19107, 19108]",[1606],"[1, 3, 4]",[21],6.7,"[962, 1496, 1102]"
42160,0.03468,"[14219, 42]","[1035, 6237, 1280]",[10102],"[3, 2, 1]","[19, 10971]",6.5,[3298]
30924,0.031132999999999997,"[527, 381]","[4696, 19109, 19110]",[6656],"[2, 5]",[25808],5.9,"[385, 618, 28284]"
285,4.965391,"[1759, 4301, 3400]","[161, 1579, 540]",[1895],"[6, 11, 3]","[27, 425, 10944]",6.8,"[467, 2723, 788]"
675,4.8781620000000006,"[803, 1363, 5558]","[1113, 1272, 1007]",[4805],"[6, 11, 10]","[25809, 15, 858]",7.2,"[408, 79, 518]"
2062,2.764535,[14220],"[2920, 1625, 9391]","[2548, 10157]","[13, 2, 10]","[27, 193]",7.3,"[65, 62, 11535]"
2503,2.755051,"[3459, 5445]","[228, 1621, 2133]",[3113],"[3, 1, 12]","[14, 1933, 25810]",7.2,"[65, 71, 28285]"
6977,2.730114,"[1741, 1086, 199]","[256, 1572, 1001]","[849, 3108]","[8, 1, 4]","[37, 205, 953]",7.6,"[146, 1068, 209]"
6479,2.692916,[280],"[583, 3621, 9127]",[3069],"[1, 5, 3]","[61, 276, 2231]",6.8,"[195, 28286, 234]"
6637,2.523173,"[1770, 495, 309]","[116, 539, 319]",[1654],"[3, 6, 12]","[425, 1057, 1449]",6.0,"[65, 40, 252]"
559,2.520912,[3364],"[1114, 546, 284]",[1160],"[11, 3, 6]","[21, 3954, 3182]",5.8,"[1339, 292, 4054]"
5876,2.510571,[4216],"[824, 1802, 6084]",[3802],"[9, 5, 4]","[6861, 87]",6.6,"[53, 52, 1341]"
2270,2.489611,[8176],"[1432, 19111, 370]",[3741],"[6, 11, 7]","[16, 395, 856]",7.0,"[79, 18, 207]"
1991,2.400727,"[142, 2416]","[315, 5913, 647]",[1289],"[3, 4]","[184, 87, 3183]",6.7,"[383, 2278, 2731]"
1571,2.227384,"[801, 1775, 497]","[120, 825, 1825]",[4876],"[3, 4]","[395, 19, 133]",6.3,"[620, 173, 158]"
5174,2.213223,"[2047, 1529]","[2460, 710, 9223]",[1646],"[3, 2, 8]",[26],6.2,[5288]
5915,2.1945259999999998,[307],"[1283, 1802, 594]",[273],"[6, 1]","[953, 2235, 3225]",7.7,"[90, 188, 637]"
1250,2.148427,"[263, 3456]","[116, 830, 2894]",[3796],"[4, 3, 11]","[31, 89, 4918]",5.2,"[2332, 378, 7332]"
7326,2.148164,[14221],"[912, 2969, 1010]",[3095],"[2, 1, 7]","[104, 952]",6.9,"[562, 1205, 1340]"
1265,2.089502,"[1716, 14222]","[747, 2916, 828]",[22677],"[6, 1, 10]","[601, 10972, 25811]",6.9,"[153, 85, 1493]"
7485,2.082325,[14223],"[301, 3524, 475]",[1642],"[3, 1, 12]","[16, 856, 25812]",6.9,"[71, 628, 5263]"
4347,2.0663970000000003,[14224],"[540, 586, 2975]",[3073],"[1, 7]","[14, 69, 89]",7.2,"[18, 157, 4105]"
7345,2.04262,[200],"[1135, 2471, 19112]",[2181],[1],"[37, 2228, 953]",7.8,"[62, 2703, 4096]"
15212,2.042307,"[4368, 3458]","[19113, 19114, 3051]",[3082],"[5, 9, 4]","[6913, 29]",4.1,"[226, 123, 3325]"
4982,1.946073,"[118, 1102]","[203, 391, 2085]",[482],"[1, 8]","[121, 14, 216]",7.3,"[409, 236, 1068]"
4638,1.901256,"[972, 14225]","[908, 3678, 3041]",[4831],"[8, 3, 2]","[3169, 69, 25813]",7.2,"[1103, 5758, 95]"
810,1.862295,"[3411, 4201]","[1027, 192, 286]","[5888, 10008]","[11, 6, 13]",[218],5.8,"[622, 2706, 3376]"
13885,1.846602,"[5645, 8133, 736]","[161, 827, 1002]",[660],"[1, 5, 17]","[15, 1682, 2651]",6.8,"[1954, 11630, 1079]"
8363,1.7767130000000002,[14226],"[1004, 2969, 6035]",[6501],[2],"[21, 1056]",7.0,"[1205, 54, 7312]"
6477,1.748315,"[4130, 4131]","[1250, 2107, 9305]",[3776],"[2, 17, 10]","[133, 56, 134]",5.6,"[2421, 1963, 11532]"
5559,1.713611,"[2777, 111]","[19115, 708, 443]","[10227, 9786]","[10, 13, 6]","[2660, 218, 25814]",5.6,"[5293, 5144, 1753]"
1267,1.672137,"[2051, 14227]","[1140, 9392, 831]",[22678],"[13, 2, 10]","[27, 484]",6.7,"[195, 2274, 572]"
6023,1.64701699999999,"[14228, 41]","[924, 477, 2139]",[4798],"[1, 7]","[25815, 424, 10736]",7.0,"[28287, 28288, 2044]"
4964,1.640237,[7670],"[638, 1009, 1588]",[4760],"[2, 7, 1]","[14, 1056]",6.0,"[112, 1185, 3495]"
3594,1.591827,[3454],"[367, 1022, 1411]",[599],"[4, 1, 12]","[26, 1937, 2250]",6.2,"[45, 18, 1503]"
1992,1.588462,"[730, 172]","[3648, 9245, 1813]",[769],"[5, 3, 4]",[87],6.3,"[1965, 5303, 5203]"
1979,1.552842,"[682, 3472, 1767]","[3021, 643, 648]",[2570],"[6, 11, 3]","[395, 19, 664]",5.4,"[102, 187, 11631]"
4523,1.4886709999999999,[4337],"[3666, 753, 506]",[3803],"[2, 10, 11]","[27, 5000, 25816]",6.6,"[503, 340, 577]"
1949,1.4645549999999898,[5387],"[535, 300, 532]",[1645],"[8, 1, 12]","[16, 15, 1178]",7.1,"[132, 306, 384]"
46302,1.433511,"[1352, 14229]","[2942, 4530, 9393]","[22679, 22680]","[2, 5]",[136],4.8,"[4081, 1521, 7109]"
